Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
9,135920,135964,135961,135956,132567
2,136190,136182,136180,136175,132782
10,136380,136400,136398,136394,132997
1,136630,136619,136617,136612,133213
11,136830,136837,136835,136831,133428
5,137030,137055,137054,137050,133644
7,137280,137274,137272,137269,133859
12,137490,137492,137491,137488,134074
8,137730,137710,137710,137707,134290
3,137910,137929,137928,137926,134505
4,138180,138147,138147,138145,134721
9,138330,138365,138365,138364,134936
6,138560,138584,138584,138583,135151
10,138780,138802,138802,138801,135367
2,139020,139020,139021,139020,135582
11,139220,139239,139239,139239,135798
1,139490,139457,139458,139458,136013
7,139670,139675,139677,139677,136228
5,139930,139894,139895,139896,136444
12,140130,140112,140114,140115,136659
8,140550,140554,140552,140549,137090
4,140770,140773,140771,140768,137305
3,141000,140991,140990,140987,137521
6,141210,141210,141208,141206,137736
9,141400,141429,141427,141425,137951
2,141630,141647,141645,141644,138167
10,141850,141866,141864,141863,138382
1,142080,142085,142083,142082,138598
11,142320,142303,142301,142301,138813
5,142510,142522,142520,142520,139028
7,142730,142741,142739,142739,139244
12,142970,142959,142957,142958,139459
4,143200,143178,143176,143177,139675
8,143390,143397,143394,143396,139890
3,143620,143615,143613,143615,140105
9,143830,143834,143832,143833,140321
6,144060,144053,144050,144052,140536
10,144230,144271,144269,144271,140752
2,144470,144490,144487,144490,140967
11,144720,144709,144706,144709,141182
1,144970,144927,144925,144928,141398
7,145150,145146,145143,145147,141613
5,145370,145365,145362,145366,141829
12,145580,145583,145581,145585,142044
8,146030,146022,146015,146008,142475
4,146250,146240,146233,146227,142690
9,146460,146458,146452,146446,142906
3,146700,146676,146671,146665,143121
10,146880,146894,146889,146884,143336
6,147130,147112,147108,147103,143552
11,147300,147329,147326,147322,143767
2,147510,147547,147545,147541,143982
